Address,Alcohol,Ambience,Area,Best Nights,Bike Parking,Good For Dancing,Good for Groups,Happy Hour,Has Pool Table,Has TV,Music,Name,Noise Level,Outdoor Seating,Parking,Price_Level,Price_Range,Rating,Reviews,Smoking,Takes Reservations,Waiter Service,Waiter_Service,Wi-Fi,index
"10282 Bistro Dr Jacksonville, FL 32246",Full Bar,Trendy,Southside,,Yes,,Yes,,,Yes,,Cantina Laredo,Average,Yes,,$$,11-30,4.0,259,,Yes,,Yes,No,0.0
"9734 Deer Lake Ct Jacksonville, FL 32246",Full Bar,Casual,Southside,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Mellow Mushroom,Average,Yes,"Street, Private Lot",$$,11-30,4.0,243,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"12760 San Jose Blvd Jacksonville, FL 32223",Full Bar,Casual,Southside,,Yes,,Yes,,,Yes,,Julington Creek Fish Camp,Average,Yes,"Valet, Private Lot",$$,11-30,4.0,266,,Yes,,Yes,Free,0.0
"3585 St Johns Ave Jacksonville, FL 32205",Full Bar,Casual,Avondale,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,The Brick Restaurant,Average,Yes,Street,$$,11-30,3.5,228,Outdoor Area / Patio Only,No,,Yes,No,0.0
"1068 Park St Jacksonville, FL 32204",Full Bar,"Casual, Trendy",Riverside,,Yes,,Yes,,,Yes,,Derby on Park,Average,Yes,Street,$$,11-30,4.0,221,,Yes,,Yes,Free,0.0
"835 Museum Cir Jacksonville, FL 32207",Full Bar,,Southbank,,No,,Yes,,,Yes,,River City Brewing Company,Average,Yes,Private Lot,$$,11-30,3.0,229,,Yes,,Yes,Free,0.0
"1224 Kings Ave Jacksonville, FL 32207",Beer & Wine Only,"Casual, Trendy","San Marco, Southbank",,Yes,,Yes,,,Yes,,The Bearded Pig,Average,Yes,Private Lot,$$,11-30,4.0,275,,No,,No,Free,0.0
<br/,Full Bar,Upscale,Southside,"Thu, Fri, Sat",No,No,Yes,Yes,,No,Live,Seasons 52,Average,No,"Valet, Private Lot",$$,11-30,4.0,206,No,Yes,,Yes,Free,0.0
"1986 San Marco Blvd Jacksonville, FL 32207",Beer & Wine Only,Trendy,San Marco,,Yes,,Yes,,,No,,Taverna,Average,Yes,Street,$$,11-30,4.0,215,,Yes,,Yes,Free,0.0
"4907 Gate Pkwy Jacksonville, FL 32246",Full Bar,Casual,Southside,,Yes,,Yes,,,Yes,,BJ’s Restaurant & Brewhouse,Average,Yes,Private Lot,$$,11-30,3.0,208,,Yes,,Yes,Free,0.0
"10205 River Coast Dr Jacksonville, FL 32246",Full Bar,Casual,Southside,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Bahama Breeze,Average,Yes,Private Lot,$$,11-30,3.5,193,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"4850 Big Island Dr Jacksonville, FL 32246",Full Bar,Classy,Southside,,No,,Yes,,,Yes,,Coopers Hawk Winery & Restaurant,Average,Yes,Valet,$$,11-30,4.0,225,,Yes,,Yes,Free,0.0
"1537 Margaret St Jacksonville, FL 32204",Full Bar,Casual,Riverside,,Yes,,Yes,,,Yes,,The Mossfire Grill,Average,Yes,Street,$$,11-30,4.0,181,,Yes,,Yes,Free,0.0
"9735 Gate Pkwy N Jacksonville, FL 32246",Full Bar,Casual,Southside,,Yes,,Yes,,,Yes,,Seven Bridges Grille & Brewery,Average,Yes,Private Lot,$$,11-30,3.5,187,,Yes,,Yes,Free,0.0
"10208 Buckhead Branch Dr Jacksonville, FL 32246",Full Bar,Trendy,Southside,"Thu, Fri, Sat",No,No,Yes,Yes,,Yes,Background,Ovinte,Average,Yes,Private Lot,$$,11-30,4.0,176,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"4840 Big Island Dr Jacksonville, FL 32246",Full Bar,Casual,Southside,Fri,No,No,Yes,Yes,No,Yes,,Blackfinn Ameripub,Average,Yes,"Valet, Private Lot",$$,11-30,3.0,191,,Yes,,Yes,Free,0.0
"1303 N Main St Jacksonville, FL 32206",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Uptown Kitchen & Bar,Average,Yes,Street,$$,11-30,3.5,183,No,No,,Yes,Free,0.0
"2 Independent Dr Ste 176 Jacksonville, FL 32202",Full Bar,Casual,LaVilla,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Fionn Maccool’s,Average,Yes,"Garage, Street",$$,11-30,3.5,164,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"10915 Baymeadows Rd Ste 135 Jacksonville, FL 32256",Full Bar,Casual,Southside,"Thu, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Live,Whiskey Jax,Average,Yes,Private Lot,$$,11-30,4.0,180,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"3628 St Johns Ave Jacksonville, FL 32205",Beer & Wine Only,"Hipster, Casual",Avondale,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Live,Casbah Cafe,Average,Yes,Street,$$,11-30,3.5,141,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"2107 Hendricks Ave Jacksonville, FL 32207",Full Bar,"Romantic, Classy, Upscale",San Marco,"Mon, Wed, Fri",No,No,Yes,Yes,,No,,Matthew’s Restaurant,Quiet,No,Street,$$$,31-60,4.0,141,No,Yes,,Yes,No,0.0
"929 E Bay St Jacksonville, FL 32204",Beer & Wine Only,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,,Intuition Ale Works,Average,Yes,"Street, Private Lot",$$,Moderate,4.5,143,No,No,,,Free,0.0
"1024 Park St Jacksonville, FL 32204",Beer & Wine Only,Hipster,Riverside,"Fri, Sat",Yes,No,Yes,Yes,No,No,,BREW,Average,Yes,Street,$,Under 10,4.5,130,No,No,,No,Free,0.0
"14549 Beach Blvd Jacksonville, FL 32250",Full Bar,Romantic,Beaches,,No,,Yes,,,Yes,,Marker 32,Average,No,Private Lot,$$$,31-60,4.0,143,,Yes,,Yes,No,0.0
"11290 Old St Augustine Rd Jacksonville, FL 32257",Full Bar,Casual,Southside,,Yes,No,Yes,No,,Yes,,St Marys Seafood & More,Average,Yes,Private Lot,$$,11-30,4.0,159,,Yes,,Yes,Free,0.0
"123 E Forsyth St Jacksonville, FL 32202",Full Bar,"Hipster, Trendy",LaVilla,"Thu, Fri, Sat",Yes,Yes,Yes,Yes,No,Yes,DJ,Dos Gatos,Loud,No,Street,$$,Moderate,4.0,124,Outdoor Area / Patio Only,No,,,Free,0.0
"3611 St Johns Ave Jacksonville, FL 32205",Full Bar,Casual,Avondale,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Mellow Mushroom,Average,Yes,"Street, Private Lot",$$,11-30,4.0,134,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1461 Hendricks Ave Jacksonville, FL 32207",Beer & Wine Only,Casual,"San Marco, Southbank","Thu, Fri, Sat",Yes,No,Yes,No,No,No,,Aardwolf Brewing Company,Average,Yes,Private Lot,$,Inexpensive,4.0,128,Outdoor Area / Patio Only,No,,,Free,0.0
"75 Yerba Buena Ln San Francisco, CA 94103",Full Bar,Casual,"Financial District, SoMa","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Tropisueño,Loud,Yes,"Garage, Street",$$,11-30,4.0,3300,No,Yes,,Yes,No,0.0
"398 Hayes St San Francisco, CA 94102",Full Bar,Classy,Hayes Valley,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,,Absinthe Brasserie & Bar,Average,Yes,"Valet, Garage, Street",$$$,31-60,4.0,2941,No,Yes,,Yes,Free,0.0
"501 Jones St San Francisco, CA 94102",Full Bar,Intimate,Tenderloin,"Thu, Fri, Sat",No,No,Yes,No,No,No,Background,Bourbon & Branch,Average,No,Street,$$$,Pricey,4.0,2692,No,Yes,,,No,0.0
"3141 16th St San Francisco, CA 94103",Beer & Wine Only,Hipster,Mission,"Tue, Wed, Thu",Yes,No,No,No,No,Yes,,The Monk’s Kettle,Loud,Yes,Street,$$,11-30,4.0,1992,No,No,,Yes,No,0.0
"547 Haight St San Francisco, CA 94117",Beer & Wine Only,Divey,Lower Haight,"Tue, Wed, Thu",Yes,No,Yes,Yes,No,Yes,Juke Box,Toronado,Loud,No,Street,$,Inexpensive,4.0,1665,No,No,,,Free,0.0
"1725 Haight St San Francisco, CA 94117",Full Bar,Hipster,The Haight,"Tue, Wed, Thu",No,No,No,No,No,No,Background,The Alembic,Average,No,Street,$$,11-30,4.0,1574,No,No,,Yes,Free,0.0
"246 Kearny St San Francisco, CA 94108",Full Bar,Trendy,Financial District,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,,Rickhouse,Loud,No,Street,$$,Moderate,4.0,1507,No,No,,,No,0.0
"650 Gough St San Francisco, CA 94102",Full Bar,Casual,Fillmore,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Smuggler’s Cove,Loud,No,Street,$$,Moderate,4.0,1409,No,No,,,No,0.0
"691 Market St San Francisco, CA 94105",Full Bar,Trendy,"Financial District, SoMa","Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,,Local Edition,Average,No,Street,$$,Moderate,4.0,1301,No,Yes,,,No,0.0
"688 Geary St San Francisco, CA 94102",Full Bar,Trendy,Lower Nob Hill,"Thu, Fri, Sat",No,No,Yes,Yes,No,No,,Rye,Average,No,Street,$$,Moderate,4.0,1259,Outdoor Area / Patio Only,No,,,No,0.0
"1166 Geneva Ave San Francisco, CA 94112",Full Bar,Divey,Crocker-Amazon,"Thu, Fri, Sat",Yes,No,Yes,No,Yes,Yes,Juke Box,Broken Record,Average,Yes,Street,$,Inexpensive,4.0,1201,Outdoor Area / Patio Only,No,,,No,0.0
"780 Mission St Marriott San Francisco, CA 94103",Full Bar,Classy,"Financial District, SoMa, Union Square","Thu, Fri, Sat",No,No,Yes,No,No,No,,The View,Average,No,Valet,$$,Moderate,4.0,1157,No,No,,,Free,0.0
"1815 Market St San Francisco, CA 94103",Full Bar,Trendy,Mission,"Thu, Fri, Sat",No,No,Yes,Yes,No,Yes,Music Videos,Destino,Average,No,Street,$$,11-30,4.0,1120,No,Yes,,Yes,Free,0.0
"2518 Mission St San Francisco, CA 94110",Full Bar,Trendy,Mission,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,El Techo,Loud,Yes,Street,$$,11-30,4.0,1130,No,No,,Yes,No,0.0
"20 Yerba Buena Ln San Francisco, CA 94103",Beer & Wine Only,Classy,"Financial District, SoMa, Union Square","Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,DJ,Press Club,Average,No,Garage,$$$,Pricey,4.0,1038,No,Yes,,,Free,0.0
"15 Romolo Pl San Francisco, CA 94133",Full Bar,Hipster,North Beach/Telegraph Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Juke Box,15 Romolo,Loud,No,Street,$$,11-30,4.0,976,No,No,,Yes,No,0.0
"216 Townsend St San Francisco, CA 94107",Full Bar,Trendy,SoMa,"Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,Background,District,Average,No,"Street, Private Lot",$$,11-30,4.0,983,No,Yes,,Yes,No,0.0
"34 7th St San Francisco, CA 94103",Full Bar,,SoMa,"Thu, Fri, Sat",Yes,Yes,Yes,Yes,No,Yes,DJ,Mr Smith’s,Loud,No,Street,$$,Moderate,4.0,913,Outdoor Area / Patio Only,Yes,,,,0.0
"2323 Mission St San Francisco, CA 94110",Full Bar,Hipster,Mission,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Teeth SF,Loud,Yes,Street,$$,11-30,3.5,865,Outdoor Area / Patio Only,No,,Yes,No,0.0
"601 Eddy St San Francisco, CA 94109",Full Bar,Trendy,Tenderloin,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,DJ,Chambers,Average,Yes,Street,$$,11-30,4.0,813,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"155 Columbus Ave San Francisco, CA 94133",Full Bar,Casual,Chinatown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Live,Comstock Saloon,Average,No,"Garage, Street",$$,11-30,4.0,808,No,Yes,,Yes,No,0.0
"601 Bush St San Francisco, CA 94108",Full Bar,Divey,"Financial District, Union Square","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,DJ,Tunnel Top,Average,No,"Garage, Street",$$,Moderate,4.0,765,No,No,,,Free,0.0
"662 Mission St San Francisco, CA 94105",Full Bar,Trendy,"Financial District, SoMa","Thu, Fri, Sat",No,No,Yes,Yes,No,Yes,Background,Novela,Loud,No,Street,$$,Moderate,4.0,770,No,Yes,,,,0.0
"1740 O'Farrell St San Francisco, CA 94115",Beer & Wine Only,Casual,Western Addition,"Wed, Thu, Fri",Yes,No,No,Yes,,No,Background,Fat Angel,Average,Yes,"Garage, Street",$$,11-30,4.0,756,No,No,,Yes,No,0.0
"4 Valencia St San Francisco, CA 94103",Full Bar,Intimate,SoMa,"Thu, Fri, Sat",No,No,Yes,Yes,No,No,Live,Martuni’s,Average,No,Street,$$,Moderate,4.0,751,No,No,,,No,0.0
"408 Merchant St San Francisco, CA 94111",Beer & Wine Only,Romantic,Financial District,"Thu, Fri, Sat",No,No,Yes,No,,No,Background,The Hidden Vine,Average,Yes,Street,$$,Moderate,4.5,721,No,Yes,,,No,0.0
"762 Divisadero St San Francisco, CA 94117",Beer & Wine Only,Casual,Alamo Square,"Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,DJ,Fly Bar,Average,No,Street,$$,11-30,4.0,706,No,No,,Yes,No,0.0
"83 1st St San Francisco, CA 94105",Full Bar,Casual,"Financial District, SoMa","Wed, Thu, Fri",Yes,No,Yes,Yes,No,Yes,,83 Proof,Loud,No,Street,$$,Moderate,4.0,694,No,No,,,No,0.0
"3158 Mission St San Francisco, CA 94110",Full Bar,Divey,"Bernal Heights, Mission","Fri, Sat, Sun",Yes,Yes,Yes,Yes,Yes,No,Live,El Rio,Loud,Yes,Street,$,Inexpensive,4.0,710,Outdoor Area / Patio Only,Yes,,,No,0.0
"1221 Polk St San Francisco, CA 94109",Full Bar,Casual,Lower Nob Hill,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,Lush Lounge,Loud,No,Street,$$,Moderate,4.0,663,No,No,,,No,0.0
"2124 Market St San Francisco, CA 94114",Full Bar,Hipster,Duboce Triangle,"Thu, Fri, Sat",Yes,No,Yes,Yes,,No,,Blackbird,Average,No,Street,$$,Moderate,4.0,641,No,Yes,,,,0.0
"1601 Haight St San Francisco, CA 94117",Full Bar,Casual,The Haight,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,Hobson’s Choice,Average,No,Street,$$,Moderate,4.0,629,No,No,,,No,0.0
"2140 Mission St San Francisco, CA 94110",Beer & Wine Only,Hipster,Mission,,Yes,No,Yes,Yes,,No,Juke Box,The Sycamore,Average,Yes,Street,$$,11-30,4.0,620,Outdoor Area / Patio Only,No,,No,No,0.0
"3200 16th St San Francisco, CA 94103",Full Bar,,Mission,"Wed, Thu, Sun",Yes,No,Yes,Yes,No,Yes,Juke Box,Elixir,Average,No,Street,$$,Moderate,4.0,616,No,No,,,No,0.0
"1145 Folsom St San Francisco, CA 94103",Full Bar,Casual,SoMa,"Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,Juke Box,Bloodhound,Average,No,Street,$$,Moderate,4.0,592,No,No,,,No,0.0
"3010 20th St San Francisco, CA 94110",Full Bar,Hipster,Mission,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Trick Dog,Loud,No,Street,$$,Moderate,4.0,594,No,No,,,No,0.0
"598 Haight St San Francisco, CA 94117",Full Bar,Trendy,Lower Haight,"Fri, Sat, Sun",Yes,No,Yes,No,No,No,Background,Maven,Average,No,Street,$$,11-30,4.0,565,No,Yes,,Yes,No,0.0
"431 Natoma St San Francisco, CA 94103",Full Bar,Divey,SoMa,"Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,,Tempest,Loud,No,Street,$,Under 10,4.0,568,Outdoor Area / Patio Only,No,,No,Free,0.0
"582 Sutter St San Francisco, CA 94102",Beer & Wine Only,Casual,Union Square,"Thu, Fri, Sat",No,No,Yes,No,No,Yes,Background,Hogwash,Average,No,Street,$$,11-30,4.5,630,No,No,,No,No,0.0
"858 Folsom St San Francisco, CA 94107",Beer & Wine Only,Casual,SoMa,"Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,,Jamber,Average,Yes,Street,$$,11-30,4.0,552,No,No,,Yes,Free,0.0
"248 S 4th St Columbus, OH 43215",Full Bar,Hipster,Downtown,"Thu, Fri, Sat",Yes,No,No,Yes,No,Yes,,Dirty Frank’s Hot Dog Palace,Average,No,Street,$,Under 10,4.0,822,No,No,,Yes,No,0.0
"183 Thurman Ave Columbus, OH 43206",Full Bar,Divey,German Village,"Mon, Tue, Wed",Yes,No,Yes,Yes,No,Yes,Juke Box,The Thurman Cafe,Loud,No,Street,$$,11-30,4.0,679,No,No,,Yes,No,0.0
"215 N 4th St Columbus, OH 43215",Full Bar,Trendy,Downtown,,Yes,,Yes,,,Yes,,Wolf’s Ridge Brewing,Average,No,Street,$$,11-30,4.0,552,,Yes,,Yes,Free,0.0
"73 E Gay St Columbus, OH 43215",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Tip Top Kitchen & Cocktails,Average,Yes,Street,$$,11-30,4.0,443,Outdoor Area / Patio Only,No,,Yes,No,0.0
"169 E Beck St Columbus, OH 43206",Full Bar,"Classy, Upscale",German Village,"Wed, Fri, Sat",No,No,Yes,Yes,,No,,Lindey’s,Average,Yes,Valet,$$$,31-60,4.0,445,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"733 N High St Columbus, OH 43215",Full Bar,Trendy,Short North,,Yes,,Yes,,,Yes,,Bakersfield Short North,Loud,No,Street,$$,11-30,4.0,385,,No,,Yes,No,0.0
"2855 Indianola Ave Columbus, OH 43202",Full Bar,"Hipster, Trendy",Clintonville,,Yes,,Yes,,,Yes,,The Crest Gastropub,Average,Yes,"Street, Private Lot",$$,11-30,3.5,389,,No,,Yes,Free,0.0
"1227 N High St Columbus, OH 43201",Full Bar,"Hipster, Casual","University District, Short North","Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Condado,Loud,Yes,Street,$$,11-30,4.0,409,No,Yes,,Yes,Free,0.0
"263 E Whittier St Columbus, OH 43206",Full Bar,"Romantic, Classy",German Village,,Yes,,Yes,,,Yes,,Barcelona,Average,Yes,"Valet, Street",$$$,31-60,4.0,330,,Yes,,Yes,Free,0.0
"3945 Easton Station Columbus, OH 43219",Full Bar,Casual,Easton,,Yes,,Yes,,,Yes,,Flip Side,Average,Yes,Street,$$,11-30,4.0,337,,Yes,,Yes,Free,0.0
"467 N High St Columbus, OH 43215",Full Bar,Casual,Short North,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Barley’s Brewing Company,Average,No,"Garage, Street",$$,11-30,4.0,307,No,No,,Yes,Free,0.0
"721 N High St Columbus, OH 43215",Full Bar,Trendy,Short North,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Forno Kitchen + Bar,Average,No,Street,$$,11-30,4.0,332,No,Yes,,Yes,Free,0.0
"161 N High St Columbus, OH 43215",Full Bar,,Downtown,,Yes,,Yes,,,Yes,,The Elevator Brewery and Draught Haus,Average,Yes,Street,$$,11-30,3.5,275,,Yes,,Yes,No,0.0
"800 Goodale Blvd Columbus, OH 43212",Full Bar,Casual,Grandview Heights,"Fri, Sat, Sun",Yes,Yes,Yes,Yes,No,Yes,Live,Hofbrauhaus Columbus,Loud,Yes,"Garage, Private Lot",$$,11-30,3.5,246,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2885 N High St Columbus, OH 43202",Full Bar,Hipster,Clintonville,,Yes,,Yes,,,Yes,,Harvest Bar + Kitchen,Average,Yes,"Street, Private Lot",$$,11-30,4.5,256,,No,,Yes,Free,0.0
"240 S 4th St Columbus, OH 43215",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Little Palace Bar & Restaurant,Average,Yes,Street,$$,11-30,4.0,228,No,No,,Yes,No,0.0
"741 N High St Columbus, OH 43215",Full Bar,Casual,Short North,"Tue, Sat, Sun",Yes,No,No,Yes,No,Yes,Juke Box,Press Grill,Average,No,Street,$$,11-30,4.0,234,No,No,,Yes,No,0.0
"254 S 4th St Columbus, OH 43215",Full Bar,"Hipster, Casual",Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,16-Bit Bar + Arcade,Loud,Yes,Street,$$,Moderate,4.5,229,Outdoor Area / Patio Only,No,,,,0.0
"821 Mohawk St Columbus, OH 43206",Full Bar,Casual,German Village,,Yes,,Yes,,,Yes,,The Old Mohawk,Average,No,Street,$$,11-30,4.0,216,,No,,Yes,Free,0.0
"780 N High St Columbus, OH 43215",Full Bar,Casual,Short North,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Short North Pint House,Loud,No,Street,$$,11-30,4.0,247,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"811 Highland St Columbus, OH 43215",Full Bar,"Intimate, Romantic",Victorian Village,,Yes,,No,,,No,,Basi Italia,Average,Yes,Valet,$$$,31-60,4.0,217,,Yes,,Yes,No,0.0
"26 E 5th Ave Columbus, OH 43201",Full Bar,"Hipster, Casual","University District, Short North","Wed, Fri, Sat",Yes,Yes,Yes,No,No,No,Live,Brothers Drake Meadery & Bar,Average,Yes,Street,$$,Moderate,4.5,204,Outdoor Area / Patio Only,Yes,,,Free,0.0
"143 E Main St Columbus, OH 43215",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,Live,The Walrus,Average,Yes,Street,$$,11-30,4.0,218,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"747 N High St Columbus, OH 43215",Full Bar,Casual,Short North,,Yes,,No,,,Yes,,Philco Bar + Diner,Average,No,Street,$$,11-30,4.0,206,,No,,Yes,No,0.0
"238 S 4th St Columbus, OH 43215",Full Bar,Casual,Downtown,"Wed, Fri, Sun",Yes,No,No,Yes,No,Yes,,El Camino Inn,Average,No,Street,$,Under 10,4.0,188,No,No,,Yes,No,0.0
"122 E Main St Columbus, OH 43215",Full Bar,Classy,Downtown,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Sidebar Columbus,Average,Yes,"Valet, Street, Private Lot",$$,11-30,4.0,202,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"250 N 3rd St Columbus, OH 43215",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,OH Pizza & Brew,Average,No,Street,$$,11-30,4.0,194,No,No,,Yes,Free,0.0
"862 N High St Columbus, OH 43215",Full Bar,Casual,"Short North, Italian Village","Mon, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Arch City Tavern,Average,No,Street,$$,11-30,4.0,190,No,Yes,,Yes,Free,0.0
"1101 N 4th St Columbus, OH 43201",Full Bar,"Hipster, Trendy",Italian Village,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,No,,Seventh Son Brewing,Average,Yes,"Street, Private Lot",$$,Moderate,4.0,159,Outdoor Area / Patio Only,No,,,Free,0.0
"262 E Sycamore St Columbus, OH 43206",Full Bar,,German Village,"Fri, Sat",Yes,No,No,Yes,No,Yes,Background,The Sycamore,Average,Yes,Street,$$,11-30,4.0,192,No,Yes,,Yes,No,0.0
"1423B Grandview Ave Columbus, OH 43212",Full Bar,Casual,Grandview Heights,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,Local Cantina - Grandview,Loud,Yes,Private Lot,$,Under 10,3.5,175,No,No,,Yes,Free,0.0
"401 N Front St Ste 120 Columbus, OH 43215",Full Bar,Casual,Arena District,,Yes,No,Yes,Yes,Yes,Yes,,Gordon Biersch Brewery Restaurant,Average,Yes,Garage,$$,11-30,3.0,148,,Yes,,Yes,Free,0.0
"105 N Grant Ave Columbus, OH 43215",Full Bar,Casual,Discovery District,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Grass Skirt Tiki Room,Average,Yes,Private Lot,$$,11-30,3.5,158,Outdoor Area / Patio Only,No,,Yes,No,0.0
"1027 W 5th Ave Columbus, OH 43212",Full Bar,Casual,Grandview Heights,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Brazenhead Irish Pub,Loud,Yes,Private Lot,$$,11-30,3.5,152,Outdoor Area / Patio Only,No,,Yes,No,0.0
"4022 Townsfair Way Columbus, OH 43219",Full Bar,Casual,Easton,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Fado Irish Pub & Restaurant,Loud,Yes,"Garage, Street, Private Lot",$$,11-30,3.5,141,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2820 Nottingham Rd Columbus, OH 43221",Full Bar,Casual,Upper Arlington,,Yes,,Yes,,,Yes,,Gallo’s Kitchen & Bar,Average,No,Private Lot,$$,11-30,4.5,149,,Yes,,Yes,No,0.0
"100 Hutchinson Ave Columbus, OH 43235",Full Bar,Casual,Crosswoods,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Winking Lizard Tavern,Average,Yes,Private Lot,$$,11-30,3.5,143,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"790 N High St Columbus, OH 43215",Full Bar,"Casual, Trendy","Short North, Italian Village",,No,,Yes,,,Yes,,The Eagle Short North,Average,Yes,"Garage, Street",$$,11-30,4.5,175,,Yes,,Yes,No,0.0
"3055 Indianola Ave Columbus, OH 43202",Full Bar,"Hipster, Casual",Clintonville,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Studio 35 Cinema & Drafthouse,Average,No,Street,$$,Moderate,4.5,130,No,No,,,,0.0
"4205 Weaverton Ln Columbus, OH 43219",Full Bar,Casual,Easton,"Fri, Sat, Sun",Yes,No,Yes,Yes,,Yes,,Pies & Pints,Average,Yes,Private Lot,$$,11-30,4.0,147,No,No,,Yes,Free,0.0
"410 Massachusetts Ave Indianapolis, IN 46204",Full Bar,Casual,Easton,,Yes,,Yes,,,Yes,,Bru Burger Bar - Indianapolis,Average,Yes,Street,$$,11-30,4.0,996,,No,,Yes,Free,0.0
"334 Massachusetts Ave Indianapolis, IN 46204",Full Bar,Trendy,Easton,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,Background,Bakersfield Mass Ave,Loud,Yes,Street,$$,11-30,4.0,737,No,No,,Yes,No,0.0
"653 Virginia Ave Indianapolis, IN 46203",Full Bar,"Hipster, Trendy",Fletcher Place,,Yes,,Yes,,,No,,Bluebeard,Average,Yes,Street,$$$,31-60,4.5,593,,No,,Yes,No,0.0
"11 W Maryland St Indianapolis, IN 46204",Full Bar,Trendy,Fletcher Place,Sun,Yes,No,Yes,Yes,No,Yes,,Nada,Average,No,Garage,$$,11-30,4.5,630,No,Yes,,Yes,Free,0.0
"310 Massachusetts Ave Indianapolis, IN 46204",Full Bar,"Hipster, Casual",Fletcher Place,,Yes,,Yes,,,Yes,,The Eagle,Average,Yes,"Garage, Street",$$,11-30,4.5,605,,No,,Yes,No,0.0
"1011 E Westfield Blvd Indianapolis, IN 46220",Beer & Wine Only,Casual,Broad Ripple,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,,Brugge Brasserie,Average,Yes,Street,$$,11-30,4.0,476,No,No,,Yes,No,0.0
